cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"35333","0","2857600","2857598","Oak Bank","Fitchburg","WI","53711","3/31/2018","5/14/2018","NM","5951 Mckee Road","OAK FINANCIAL, INC.","1","0","0","4","0","Dane","31540","Madison, WI","8/14/2000","8/14/2000","7/25/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","HTTP://WWW.OAKBANKONLINE.COM","32","301627","7847","5027","35969","0","247037","4436","0","254","0","0","10520","301627","270747","242232","179811","242232","70.4512811199894","1253","0","23000","0","4262","30880","30880","0","1400","9597","19883","0","1081","0","872","288033","53269","300382","300382","245705","298871","6850","6850","0","0","13885","11405","23000","0","69133","29141","3114","69133","0"
"8355","0","661858","1061156","Oak Creek Valley Bank","Valparaiso","NE","68065","3/31/2018","5/14/2018","NM","108 West Second Street","JONES NATIONAL CORPORATION","1","0","0","2","1","Saunders","36540","Omaha-Council Bluffs, NE-IA","3/4/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.ocvbank.com","12","81061","1810","10","23140","1000","49758","600","0","379","0","3903","1071","81061","68713","62786","54926","62786","90.6698297960418","0","0","5892","0","35","12348","12348","0","500","11070","778","0","123","0","663","73908","24598","81636","81636","61181","78080","0","0","0","0","8301","0","5892","0","19081","8702","600","19081","0"
"33457","15881","1864197","3726440","Oak Valley Community Bank","Oakdale","CA","95361","3/31/2018","5/14/2018","SM","125 North Third Avenue","OAK VALLEY BANCORP","17","0","0","4","0","Stanislaus","33700","Modesto, CA","5/28/1991","5/28/1991","3/2/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.ovcb.com","168","1052560","151406","129252","201291","11300","638902","8165","0","14808","0","4027","30826","1052560","961367","955498","629270","955498","54.7623806827755","0","0","0","0","5869","91193","91193","0","25148","0","66045","0","1310","0","2963","980745","286225","1043613","1043613","842722","1046150","18642","16322","0","2320","18763","6228","0","0","141707","87007","8533","141707","0"
"58827","0","3816190","0","Oak View National Bank","Warrenton","VA","20186","3/31/2018","5/14/2018","N","128 Broadview Avenue","","3","0","0","4","0","Fauquier","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","6/8/2009","6/8/2009","6/8/2009","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","WWW.OAKVIEWBANK.COM","43","225913","19055","16890","2650","76","190083","1819","0","5806","0","0","8243","225912","205160","183204","145328","183204","87.2043626448534","0","0","20900","0","1056","20752","20752","0","2873","17428","451","0","76","0","601","209699","30937","222130","222130","166445","223063","4890","4890","0","0","12358","2884","20900","0","39044","20752","1819","39044","0"
"11300","0","332345","0","Oakdale State Bank","Oakdale","IL","62268","3/31/2018","5/14/2018","NM","86 North Weigh Street","","1","0","0","2","0","Washington","","","12/28/1920","1/1/1934","7/2/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","5","21505","4540","2688","818","638","15055","165","0","228","0","0","226","21505","19177","19070","15848","19070","95.5446063528672","0","0","0","0","107","2328","2328","0","100","500","1728","0","0","0","95","19199","221","21024.5","21024.5","14425","20778","0","0","0","0","0","87","0","0","997","2320","165","997","0"
"58115","0","3374412","3376452","Oakstar Bank","Springfield","MO","65807","3/31/2018","5/14/2018","SM","1020 East Battlefield Road","OAKSTAR BANCSHARES, INC.","10","0","0","4","0","Greene","44180","Springfield, MO","10/24/2005","10/24/2005","4/30/2018","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","WWW.OAKSTARBANK.COM","189","758688","35288","32025","22781","0","653043","8819","0","18993","371","7069","21143","758688","659914","647461","517876","647461","81.2394169665032","0","0","10000","0","2453","98774","98774","0","5000","74065","19709","0","15","1","2525","707849","236396","736846.5","736846.5","601513","744909","14570","13350","0","1220","52544","38919","10000","10710","58860","91828","7537","58860","69856"
"10334","0","960560","5008971","Oakwood Bank","Dallas","TX","75287","3/31/2018","5/14/2018","NM","17808 Dallas Parkway","OAKWOOD BANCSHARES, INC.","2","0","0","4","0","Collin","19100","Dallas-Fort Worth-Arlington, TX","1/1/1900","1/1/1934","10/10/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.oakwoodbank.com","37","140058","18886","16366","5383","0","112913","495","0","1118","0","1306","452","140057","106156","105852","86048","105852","64.5359812731254","0","0","0","0","304","33901","33901","0","25","38139","-4263","0","2","0","294","134662","13423","124507","124507","133462","123493","0","0","0","0","1182","9094","0","0","40033","32698","495","40033","0"
"58783","0","3720608","4503910","Oakworth Capital Bank","Birmingham","AL","35209","3/31/2018","5/14/2018","NM","850 Shades Creek Parkway","OAKWORTH CAPITAL, INC.","3","0","0","4","0","Jefferson","13820","Birmingham-Hoover, AL","3/31/2008","3/31/2008","1/29/2018","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.oakworthcapital.com","85","539847","29464","24610","44023","600","454658","5059","112","3277","0","788","6925","539847","476066","473161","334318","473161","47.7562064733628","0","112","0","0","2793","63781","63781","0","18924","25803","19054","0","0","0","1624","523891","63361","532878","532878","492543","528931","0","0","0","0","73534","12780","0","0","178254","63274","5059","178254","15890"
"24156","0","663834","1136661","Ocean Bank","Miami","FL","33126","3/31/2018","5/14/2018","NM","780 N.W. 42nd Avenue","OCEAN BANKSHARES, INC.","20","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12/9/1982","12/9/1982","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.oceanbank.com","692","3753128","99433","75709","398884","0","3022392","42234","0","39318","10738","2446","179917","3753128","3315638","3220556","3115082","3220556","69.2861612323904","0","0","72067","0","23015","437490","437490","0","8500","150519","278471","0","14760","116","8554","3496985","393284","3731657.5","3731657.5","3262657","3677321","99199","0","11872","87327","556740","27690","70000","127","514160","405152","40851","514160","43983"
"28359","1437","85472","2609975","OceanFirst Bank, National Association","Toms River","NJ","8753","3/31/2018","5/14/2018","N","975 Hooper Avenue","OCEANFIRST FINANCIAL CORP.","83","0","0","4","0","Ocean","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1902","3/14/1938","1/31/2018","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.oceanfirst.com","933","7494320","115104","37278","1080537","0","5413946","16817","0","124983","8265","357604","393881","7494320","6432518","5929451","5342016","5929451","61.5591275696198","82463","0","383311","0","37293","1061802","1061802","0","1","930067","131734","0","32603","0","19214","6531761","3346527","6454511","6454511","5280424","6488950","218673","90861","108058","19754","300901","7222","341543","167","898908","712729","17824","898908","39893"
"30111","4769","853671","0","Oconee Federal Savings and Loan Association","Seneca","SC","29678","3/31/2018","5/14/2018","SA","115 East North 2nd Street","","7","0","1","5","0","Oconee","","","1/1/1924","9/26/1940","12/1/2014","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.oconeefederal.com","77","484852","16497","11514","113107","76","318595","1052","0","6780","850","4140","24807","484852","404658","389743","355951","389743","90.8327304260374","0","0","13901","0","1014","80194","80194","0","0","14997","65197","0","5252","0","1533","443292","373680","483839.5","483839.5","250274","483844","18438","18438","0","0","35690","1213","13000","178","24620","79368","1093","24620","0"
"18143","11902","573036","2729499","Oconee State Bank","Watkinsville","GA","30677","3/31/2018","5/14/2018","NM","35 North Main Street","OCONEE FINANCIAL CORPORATION","4","0","0","4","0","Oconee","12020","Athens-Clarke County, GA","2/1/1960","2/1/1960","8/1/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.oconeestatebank.com","78","350141","37593","31753","116702","0","185422","2019","0","5722","0","0","4702","350141","321084","320859","257214","320859","73.1612617749982","0","0","0","0","225","29057","29057","0","1800","25594","1663","0","764","0","1107","333877","147646","352584.5","352584.5","226078","349126","2064","2064","0","0","11232","3165","0","0","38780","30550","2019","38780","0"
"14574","0","876157","3072594","Odin State Bank","Odin","MN","56160","3/31/2018","5/14/2018","NM","101 East Main Street","ODIN BANCSHARES, INC.","1","0","0","2","1","Watonwan","","","6/9/1904","3/28/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.odinstatebank.com","10","43642","4256","3347","5400","0","31559","556","0","188","714","0","1525","43641","38847","36317","30300","36317","88.1812682175659","1800","0","528","0","202","4794","4794","0","25","3350","1419","0","1256","0","470","40306","7747","44877.5","44877.5","35606","44991","751","751","0","0","7153","0","400","0","5625","4934","459","5625","0"
"58231","0","3447772","0","Ohana Pacific Bank","Honolulu","HI","96814","3/31/2018","5/14/2018","NM","1357 Kapiolani Blvd, # 102","","2","0","0","4","0","Honolulu","46520","Urban Honolulu, HI","6/1/2006","6/1/2006","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.ohanapacificbank.com/","21","151661","31301","30017","0","0","119135","1309","0","72","0","0","1153","151661","134403","133834","104777","133834","82.3454310608719","0","0","0","0","569","17258","17258","0","18566","688","-1996","0","0","0","330","149152","16903","147912","147912","104151","147510","0","0","0","0","14986","0","0","302","8671","17258","1303","8671","0"
"10111","13556","761543","1200311","Ohnward Bank & Trust","Cascade","IA","52033","3/31/2018","5/14/2018","NM","332 1st Avenue West","OHNWARD BANCSHARES, INC.","6","0","0","2","0","Dubuque","20220","Dubuque, IA","2/28/1903","1/1/1934","10/23/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.ohnwardbank.bank","45","265874","17762","15758","41625","0","197630","2053","0","3101","0","1554","4202","265874","233474","204648","180606","204648","77.7618110052535","12794","0","15105","0","927","32400","32400","0","150","6968","25282","0","136","0","1776","255013","26803","262455","262455","225049","258424","665","665","0","0","36022","3763","15105","0","39049","31292","2065","39049","1735"
"4067","14509","159953","1065613","Oklahoma Bank and Trust Company","Clinton","OK","73601","3/31/2018","5/14/2018","NM","600 Gary Boulevard","OKLAHOMA BANCORPORATION, INC.","4","0","0","2","1","Custer","","","3/2/1908","1/1/1934","5/13/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","https://www.oklabank.com","29","160077","17723","14508","68235","0","71781","1219","0","883","34","0","1421","160077","137014","132582","103928","132582","63.0544917222038","0","0","4054","0","378","23063","23063","0","1200","1800","20063","0","1048","0","1083","154524","31540","158192","158192","81072","155299","0","0","0","0","15138","1032","4054","0","8606","23672","1016","8606","0"
"18856","53452","284154","4877246","Oklahoma Capital Bank","Tulsa","OK","74156","3/31/2018","5/14/2018","SM","6555 North Peoria Street","ESSAY BANK HOLDINGS, LLC","3","0","0","4","0","Tulsa","46140","Tulsa, OK","8/10/1963","8/10/1963","8/1/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.oklahomacapitalbank.com","34","154732","4031","3212","14129","10414","120509","1653","0","2216","1486","191","1756","154732","125825","125089","109883","125089","86.2604263206673","0","0","0","0","736","28907","28907","0","120","28739","48","0","880","0","471","148264","9891","155414","155414","128990","155522","0","0","0","0","15614","561","0","0","17106","29041","1613","17106","0"
"22855","53410","709956","0","Oklahoma Heritage Bank","Roff","OK","74865","3/31/2018","5/14/2018","NM","Main And Ninth Streets","","4","0","0","8","0","Pontotoc","","","5/7/1979","5/7/1979","8/25/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.okheritage.com","30","83035","4209","1415","11136","6259","57214","801","0","2231","611","0","1375","83035","75221","74673","58139","74673","83.5068910663441","0","0","409","0","139","7814","7814","0","0","1287","6527","0","1584","0","439","76024","12998","85716.5","85716.5","54576","85814","0","0","0","0","8206","1583","409","0","2315","7933","683","2315","0"
"5994","0","905356","2725660","Oklahoma State Bank","Guthrie","OK","73044","3/31/2018","5/14/2018","NM","2610 South Division Avenue","TOWN & COUNTRY BANCSHARES, INC.","3","0","0","4","0","Logan","36420","Oklahoma City, OK","1/1/1909","1/1/1934","10/19/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.osbbank.com","35","157049","20956","17144","2378","0","124668","1493","0","2374","96","2570","4007","157049","138945","137597","112143","137597","75.8622693170842","0","0","0","0","1348","18104","18104","0","150","17170","784","0","2868","0","387","144190","7082","154228","154228","125058","151837","2413","2413","0","0","19156","7508","0","0","11386","15558","1493","11386","0"
"15611","0","285759","1059797","Oklahoma State Bank","Vinita","OK","74301","3/31/2018","5/14/2018","NM","120 West Canadian Street","OKLAHOMA STATE BANCSHARES, INC.","3","0","0","2","1","Craig","","","7/13/1938","8/19/1938","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.okstatebank.com","36","147012","3187","246","9220","2470","123919","2208","0","120","1721","0","6375","147011","130973","130202","85462","130202","84.9613093410305","0","0","0","0","771","16038","16038","0","714","1265","14059","0","68","0","1189","135855","47923","145659.5","145659.5","108305","145532","3225","3225","0","0","19896","660","0","0","9373","16087","1364","9373","0"
"13416","0","324256","1065864","Oklahoma State Bank","Buffalo","OK","73834","3/31/2018","5/14/2018","NM","122 South Hoy St","BUFFALO BANCSHARES, INC.","2","0","0","2","1","Harper","","","2/10/1930","1/2/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.osbbuffalo.com","17","53117","3791","2689","16344","1078","30510","231","0","252","0","0","1142","53117","47735","47689","34029","47689","83.8533148823751","0","0","0","0","46","5382","5382","0","1000","1000","3382","0","10","0","554","50621","12709","53667.5","53667.5","33524","52718","528","528","0","0","3110","327","0","0","8361","5382","231","8361","0"
